kyomeishusei2015.00001.1.1： 脩相思、毌相a忘。
kyomeishusei2015.08091.1.2： 靑龍白乕居左a右。
kyomeishusei2015.08091.1.3： 神魚仙人赤松a子。
kyomeishusei2015.08091.1.4： 八爵相向法古a始。
kyomeishusei2015.08091.1.5： 令人長命宜孫a子。
kyomeishusei2015.08091.1.6： 作吏高遷車生a耳。
kyomeishusei2015.08091.1.7： 壽而東王父西王a母。
kyomeishusei2015.08092.1.1： 吾作明a竟。
kyomeishusei2015.08092.1.2： 幽a三。
kyomeishusei2015.08092.1.3： 配像萬a彊。
kyomeishusei2015.08092.1.4： 統a序。
kyomeishusei2015.08092.1.5： 敬a奉。
kyomeishusei2015.08092.1.6： 刻a無。
kyomeishusei2015.08092.1.7： 。
kyomeishusei2015.08092.1.8： 。
kyomeishusei2015.08092.1.9： 。
kyomeishusei2015.08092.1.10： 光a天。
kyomeishusei2015.08092.1.11： 。
kyomeishusei2015.08092.1.12： 。
kyomeishusei2015.08092.1.13： 富貴a安。
kyomeishusei2015.08092.1.14： 竟好a厚。
kyomeishusei2015.08092.1.15： 其師命a長。
kyomeishusei2015.08092.1.16： a壽。
kyomeishusei2015.08093.1.1： 辟a邪。
kyomeishusei2015.08094.1.1： 長宜子a孫。
kyomeishusei2015.08095.1.1： 左龍右乕在四a方。
kyomeishusei2015.08095.1.2： 朱爵玄武去不a祥。
kyomeishusei2015.08095.1.3： 賢者照之富且a昌。
kyomeishusei2015.08095.1.4： 庶民所造有精a光。
kyomeishusei2015.08095.1.5： 太平之世樂未a央。
kyomeishusei2015.08096.1.1： 吾作明a竟。
kyomeishusei2015.08096.1.2： 幽湅三a商。
kyomeishusei2015.08096.1.3： 周亥無a亟。
kyomeishusei2015.08096.1.4： 配a象。
kyomeishusei2015.08096.1.5： 仙a人。
kyomeishusei2015.08096.1.6： 三a王。
kyomeishusei2015.08096.1.7： 。
kyomeishusei2015.08096.1.8： 末上a下。
kyomeishusei2015.08096.1.9： 白非天a力。
kyomeishusei2015.08096.1.10： 利父宜a兄。
kyomeishusei2015.08096.1.11： 立至三a公。
kyomeishusei2015.08096.1.12： 其師命a長。
kyomeishusei2015.08097.1.1： 吾作明a竟。
kyomeishusei2015.08097.1.2： 幽湅三a商。
kyomeishusei2015.08097.1.3： 周刻a如。
kyomeishusei2015.08097.1.4： 配象萬a自。
kyomeishusei2015.08097.1.5： 六合設a張。
kyomeishusei2015.08097.1.6： 。
kyomeishusei2015.08098.1.1： 尙方作竟眞大a圢。
kyomeishusei2015.08098.1.2： 上有山人不知a老。
kyomeishusei2015.08098.1.3： 渴汲王泉㲹食a棗。
kyomeishusei2015.08098.1.4： 壽如今a石。
kyomeishusei2015.08099.1.1： 宜子a孫。
kyomeishusei2015.08100.1： 十二支銘］
kyomeishusei2015.08101.1.1： 宋氏作竟工且a好。
kyomeishusei2015.08101.1.2： 上有仙人不知a老。
kyomeishusei2015.08101.1.3： 渴汲王泉飢食a棗。
kyomeishusei2015.08102.1.1： 湅治銅華淸而a明。
kyomeishusei2015.08102.1.2： 以之爲鏡宜文a章。
kyomeishusei2015.08102.1.3： 延年益壽辟不a羊。
kyomeishusei2015.08102.1.4： 與天無亟如日之a光。
kyomeishusei2015.08102.1.5： 千秋長a樂。
kyomeishusei2015.08103.1.1： 尙方作竟眞大a好。
kyomeishusei2015.08103.1.2： 上有仙人不知a老。
kyomeishusei2015.08103.1.3： 渴汲玉泉飢食a棗。
kyomeishusei2015.08103.1.4： 浮游天下敖亖a海。
kyomeishusei2015.08103.1.5： 壽如今a石。
kyomeishusei2015.08104.1.1： 尙方作竟眞大a巧。
kyomeishusei2015.08104.1.2： 上有山人不知a老。
kyomeishusei2015.08104.1.3： 渴a飮。
kyomeishusei2015.08105.1.1： 作佳竟哉眞大a好。
kyomeishusei2015.08105.1.2： 上有仙人不知a老。
kyomeishusei2015.08105.1.3： 渴飮禮泉飢食a棗。
kyomeishusei2015.08105.1.4： 浮游天下敖亖a海。
kyomeishusei2015.08105.1.5： 壽如金石國a保。
kyomeishusei2015.08106.1.1： 騶氏作竟四夷a服。
kyomeishusei2015.08106.1.2： 多賀國家人民a息。
kyomeishusei2015.08106.1.3： 胡虜殄滅天下a復。
kyomeishusei2015.08106.1.4： 風雨時節五穀a孰。
kyomeishusei2015.08106.1.5： 長保二親得天a力。
kyomeishusei2015.08107.1.1： 靑羊作竟四夷a服。
kyomeishusei2015.08107.1.2： 多賀國家人民a息。
kyomeishusei2015.08107.1.3： 胡虜殄滅天下a復。
kyomeishusei2015.08107.1.4： 風雨時節五穀a孰。
kyomeishusei2015.08107.1.5： 長保二親得天a力。
kyomeishusei2015.08107.1.6： 傳告后世樂無a亟。
kyomeishusei2015.08108.1.1： 龍氏作竟四夷a服。
kyomeishusei2015.08108.1.2： 多賀君家人民a息。
kyomeishusei2015.08108.1.3： 胡羌殄滅天下a復。
kyomeishusei2015.08108.1.4： 風雨時節a五。
kyomeishusei2015.08108.1.5： 官位尊顯蒙祿a食。
kyomeishusei2015.08108.1.6： 長保二親樂無a已。
kyomeishusei2015.08109.1.1： 尙方作竟自毋a傷。
kyomeishusei2015.08109.1.2： 巧工刻之成文a章。
kyomeishusei2015.08109.1.3： 浮雲湅四a方。
kyomeishusei2015.08109.1.4： 交龍白乕居中a央。
kyomeishusei2015.08109.1.5： 子孫煩息富貴a壽。
kyomeishusei2015.08110.1.1： 帛a乕。
kyomeishusei2015.08111.1.1： 尙方作竟眞大a工。
kyomeishusei2015.08111.1.2： 上有山人不知a老。
kyomeishusei2015.08111.1.3： 几食a棗。
kyomeishusei2015.08112.1.1： 新有善同出丹a陽。
kyomeishusei2015.08112.1.2： 和巳錫銀靑且a明。
kyomeishusei2015.08113.1.1： 吾作明a竟。
kyomeishusei2015.08113.1.2： 幽湅三a商。
kyomeishusei2015.08113.1.3： 配像萬a彊。
kyomeishusei2015.08113.1.4： 統序a道。
kyomeishusei2015.08113.1.5： 。
kyomeishusei2015.08113.1.6： 周見無a祉。
kyomeishusei2015.08113.1.7： 克安a明。
kyomeishusei2015.08113.1.8： 。
kyomeishusei2015.08113.1.9： 。
kyomeishusei2015.08113.1.10： 子孫番a昌。
kyomeishusei2015.08113.1.11： 其師命a長。
kyomeishusei2015.08114.1.1： 桼言之竟a始。
kyomeishusei2015.08114.1.2： 靑龍居左白乕居a右。
kyomeishusei2015.08115.1.1： 長宜子a孫。
kyomeishusei2015.08116.1.1： 桼言之紀從竟a始。
kyomeishusei2015.08116.1.2： 湅治同易去其a宰。
kyomeishusei2015.08116.1.3： 長葆二親利父a母。
kyomeishusei2015.08117.1.1： 吾作明a竟。
kyomeishusei2015.08117.1.2： 幽湅三a岡。
kyomeishusei2015.08117.1.3： 配像世a京。
kyomeishusei2015.08117.1.4： 統德序a道。
kyomeishusei2015.08117.1.5： 敬奉臣a良。
kyomeishusei2015.08117.1.6： 周刻無a祉。
kyomeishusei2015.08117.1.7： 百牙奏a樂。
kyomeishusei2015.08117.1.8： 衆事主a陽。
kyomeishusei2015.08117.1.9： 聖德光a明。
kyomeishusei2015.08117.1.10： 富吉安a樂。
kyomeishusei2015.08117.1.11： 子孫番a昌。
kyomeishusei2015.08117.1.12： 生如金a石。
kyomeishusei2015.08117.1.13： 士至高 a升。
kyomeishusei2015.08117.1.14： 其師命a長。
kyomeishusei2015.08118.1.1： 池氏作竟世未a有。
kyomeishusei2015.08118.1.2： 位至公卿中尙a侍。
kyomeishusei2015.08118.1.3： 上有東王父西王a母。
kyomeishusei2015.08118.1.4： 大a吉。
kyomeishusei2015.08119.1.1： 作佳竟哉眞大a好。
kyomeishusei2015.08119.1.2： 上有仙人不知a老。
kyomeishusei2015.08119.1.3： 渴汲王泉㲹食a棗。
kyomeishusei2015.08119.1.4： 浮游天下敖亖a海。
kyomeishusei2015.08119.1.5： 壽如金石爲國a保兮。
kyomeishusei2015.08120.1.1： 長宜子a孫。
kyomeishusei2015.08121.1.1： 見日之a光。
kyomeishusei2015.08121.1.2： 長勿相a忘。
kyomeishusei2015.08122.1.1： 吾作明a鏡。
kyomeishusei2015.08122.1.2： 幽湅三a商。
kyomeishusei2015.08122.1.3： 配像萬a彊。
kyomeishusei2015.08122.1.4： 統德序a道。
kyomeishusei2015.08122.1.5： 富貴安a樂。
kyomeishusei2015.08122.1.6： 。
kyomeishusei2015.08122.1.7： 衆神見a容。
kyomeishusei2015.08122.1.8： 人公a卿。
kyomeishusei2015.08122.1.9： 聽玉a堂。
kyomeishusei2015.08122.1.10： 。
kyomeishusei2015.08122.1.11： 建而雨a行。
kyomeishusei2015.08122.1.12： a服。
kyomeishusei2015.08122.1.13： 。
kyomeishusei2015.08122.1.14： a華。
kyomeishusei2015.08122.1.15： 其師命a長。
kyomeishusei2015.08123.1.1： 靑盖作竟大毋a傷。
kyomeishusei2015.08123.1.2： 上高官去不a羊。
kyomeishusei2015.08123.1.3： 宜矦a王兮。
kyomeishusei2015.08124.1.1： 尙方作竟大毋a傷。
kyomeishusei2015.08124.1.2： 巧工刻之成文a章。
kyomeishusei2015.08125.1.1： 見日之a光。
kyomeishusei2015.08125.1.2： 長樂未a央。
kyomeishusei2015.08126.1.1： 吾作明a竟。
kyomeishusei2015.08126.1.2： 幽湅三a商。
kyomeishusei2015.08126.1.3： 周刻a無。
kyomeishusei2015.08126.1.4： 酉勿a萬。
kyomeishusei2015.08126.1.5： ……………。
kyomeishusei2015.08127.1.1： 長宜子a孫。
kyomeishusei2015.08128.1.1： 尙方作竟佳且a好。
kyomeishusei2015.08128.1.2： 明而日月世少a保。
kyomeishusei2015.08128.1.3： 上有東王公西王a母。
kyomeishusei2015.08129.1.1： 見日而之天下大a明。
kyomeishusei2015.08130.1.1： 見日而之天下大a明。
kyomeishusei2015.08131.1.1： 靑勝作竟四夷a服。
kyomeishusei2015.08131.1.2： 多賀國家人民a息。
kyomeishusei2015.08131.1.3： 胡虜殄滅天下a復。
kyomeishusei2015.08131.1.4： 風雨時節五穀a孰。
kyomeishusei2015.08131.1.5： 長保二親得天a力。
kyomeishusei2015.08131.1.6： 傳告后世樂無a極兮。
kyomeishusei2015.08132.1.1： 尙方作竟眞大a工。
kyomeishusei2015.08132.1.2： 上有仙人不知a老。
kyomeishusei2015.08132.1.3： 渴汲王泉㲹食a棗。
kyomeishusei2015.08133.1.1： 湅冶淸明a石。
kyomeishusei2015.08133.1.2： 以爲鏡宜文a章。
kyomeishusei2015.08133.1.3： 延年益壽去不a羊。
kyomeishusei2015.08133.1.4： 樂未a央。
kyomeishusei2015.08134.1.1： 見日之a光。
kyomeishusei2015.08134.1.2： 天下大a明。
kyomeishusei2015.08135.1.1： 見日之a光。
kyomeishusei2015.08135.1.2： 天下大a明。
kyomeishusei2015.08136.1.1： 家常貴a富。
kyomeishusei2015.08137.1.1： 長相a思。
kyomeishusei2015.08137.1.2： 毋相a忘。
kyomeishusei2015.08137.1.3： 常貴a富。
kyomeishusei2015.08137.1.4： 樂未a央。
kyomeishusei2015.08138.1.1： 大樂貴a富。
kyomeishusei2015.08138.1.2： 千秋萬a歲。
kyomeishusei2015.08138.1.3： 宜酒a食。
kyomeishusei2015.08139.1.1： 内淸之以昭a明。
kyomeishusei2015.08139.1.2： 光而象夫日a月。
kyomeishusei2015.08139.1.3： 心忽穆而a忠。
kyomeishusei2015.08139.1.4： 然壅塞a不。
kyomeishusei2015.08140.1.1： 見日之a光。
kyomeishusei2015.08140.1.2： 長毋相a忘。
kyomeishusei2015.08141.1.1： 不日可a會。
kyomeishusei2015.08141.1.2： 而日可a思。
kyomeishusei2015.08141.1.3： 美人而a去。
kyomeishusei2015.08141.1.4： 何時幸a來。
kyomeishusei2015.08142.1.1： 淸治銅華以爲a鏡。
kyomeishusei2015.08142.1.2： 昭察衣服觀容a貎。
kyomeishusei2015.08142.1.3： 絲組雜遝以爲a信。
kyomeishusei2015.08142.1.4： 淸光兮佳a人。
kyomeishusei2015.08143.1.1： 内請質以昭a明。
kyomeishusei2015.08143.1.2： 光輝象夫日a月。
kyomeishusei2015.08143.1.3： 心忽穆而願a忠。
kyomeishusei2015.08143.1.4： 然壅塞而不a泄。
kyomeishusei2015.08144.1.1： 上大山見神a人。
kyomeishusei2015.08144.1.2： 食玉英飮澧a泉。
kyomeishusei2015.08144.1.3： 駕交龍乘浮a雲。
kyomeishusei2015.08144.1.4： 宜官秩保子a孫。
kyomeishusei2015.08144.1.5： 富貴樂未a央。
kyomeishusei2015.08145.1.1： 湅治銅華淸而a明。
kyomeishusei2015.08145.1.2： 以之爲鏡因冝文a章。
kyomeishusei2015.08145.1.3： 延年益壽而去不a羊。
kyomeishusei2015.08145.1.4： 與天無亟而日月a光。
kyomeishusei2015.08146.1.1： 擧力治事日給月異終身順護至歲必富宜子a孫。
kyomeishusei2015.08147.1.1： 内而淸而以而昭而明而光而象而夫而日而月而不而a泄。
kyomeishusei2015.08148.1.1： 新有善同出丹a陽。
kyomeishusei2015.08148.1.2： 鍊治銀錫淸而a明。
kyomeishusei2015.08148.1.3： 尙方御竟大毋a傷。
kyomeishusei2015.08148.1.4： 巧工刻之成文a章。
kyomeishusei2015.08148.1.5： 左龍右乕辟不a羊。
kyomeishusei2015.08148.1.6： 朱鳥玄武順陰a陽。
kyomeishusei2015.08148.1.7： 子孫備具居中a央。
kyomeishusei2015.08148.1.8： 長保二親樂富a昌。
kyomeishusei2015.08148.1.9： 壽敞金石如矦a王。
kyomeishusei2015.08149.1.1： 君忘忘而先a志兮。
kyomeishusei2015.08149.1.2： 愛使心臾者a臾。
kyomeishusei2015.08149.1.3： 不可盡行心沄a結。
kyomeishusei2015.08149.1.4： 而獨明知a非。
kyomeishusei2015.08149.1.5： 不可久a已。
kyomeishusei2015.08150.1.1： 上大山見神a人。
kyomeishusei2015.08150.1.2： 食玉英飮澧a泉。
kyomeishusei2015.08150.1.3： 駕交龍乘浮a雲。
kyomeishusei2015.08150.1.4： 宜官秩保子a孫。
kyomeishusei2015.08150.1.5： 貴富昌樂未a央。
kyomeishusei2015.08151.1.1： 吾作a竟。
kyomeishusei2015.08151.1.2： 有陰a陽。
kyomeishusei2015.08151.1.3： 師萬a倍。
kyomeishusei2015.08151.1.4： 如矦a王。
kyomeishusei2015.08152.1.1： 吾作明a竟。
kyomeishusei2015.08152.1.2： 幽湅三…………。
kyomeishusei2015.08152.1.3： 六合設a張。
kyomeishusei2015.08152.1.4： 擧方……。
kyomeishusei2015.08153.1.1： 吾自作明a竟。
kyomeishusei2015.08153.1.2： 幽凍三a商。
kyomeishusei2015.08153.1.3： 規矩無a師。
kyomeishusei2015.08153.1.4： 夫…………。
kyomeishusei2015.08154.1.1： 餘作竟兮自有a紀。
kyomeishusei2015.08154.1.2： 兮吉羊a明兮。
kyomeishusei2015.08154.1.3： 保父a母兮。
kyomeishusei2015.08154.1.4： 其師a利兮。
kyomeishusei2015.08154.1.5： 服者a吉兮。
kyomeishusei2015.08155.1.1： 君忘忘而失a志兮。
kyomeishusei2015.08155.1.2： 憂使心臾者a臾。
kyomeishusei2015.08155.1.3： 不可盡a行。
kyomeishusei2015.08155.1.4： 心汗結而獨a愁。
kyomeishusei2015.08155.1.5： 明知非不可a更。
kyomeishusei2015.08155.1.6： 志所驩不能a已。
kyomeishusei2015.08156.1.1： 長宜子a孫。
kyomeishusei2015.08157.1.1： 東王公母王a公。
kyomeishusei2015.08158.1.1： 尙方作竟眞大a巧。
kyomeishusei2015.08158.1.2： 上有山人不知a老。
kyomeishusei2015.08158.1.3： 渴汲王泉㲹食a棗。
kyomeishusei2015.08158.1.4： 浮a由兮。
kyomeishusei2015.08159.1.1： 尙方作竟眞大a圢。
kyomeishusei2015.08159.1.2： 上有山人不知a老。
kyomeishusei2015.08159.1.3： 渴汲王泉a㲹。
kyomeishusei2015.08160.1.1： 潘師作a竟。
kyomeishusei2015.08160.1.2： 幽湅三a商。
kyomeishusei2015.08160.1.3： 宜子a孫。
kyomeishusei2015.08161.1.1： 吾作明a竟。
kyomeishusei2015.08161.1.2： 幽湅宮a商。
kyomeishusei2015.08161.1.3： 周羅容a象。
kyomeishusei2015.08161.1.4： 五帝天a皇。
kyomeishusei2015.08161.1.5： 伯牙單a琴。
kyomeishusei2015.08161.1.6： 黃帝除a兇。
kyomeishusei2015.08161.1.7： 朱鳥玄a武。
kyomeishusei2015.08161.1.8： 白乕靑a龍。
kyomeishusei2015.08161.1.9： 君宜高a官。
kyomeishusei2015.08162.1.1： 吾作明a竟。
kyomeishusei2015.08162.1.2： 幽湅三a商。
kyomeishusei2015.08162.1.3： 周刻無a祉。
kyomeishusei2015.08165.1： 作明竟自有可
kyomeishusei2015.08166.1.1： 吾作明a竟。
kyomeishusei2015.08166.1.2： 三位?…………。
kyomeishusei2015.08167.1.1： 尙方作竟眞大a巧。
kyomeishusei2015.08167.1.2： 上有山人不知a老。
kyomeishusei2015.08167.1.3： 渴汲王泉a㲹。
kyomeishusei2015.08168.1.1： 尙方作竟眞大a好。
kyomeishusei2015.08168.1.2： 上有山人不知a老。
kyomeishusei2015.08168.1.3： 渴汲王泉飢食a棗。
kyomeishusei2015.08168.1.4： 壽如金石爲國a保。
kyomeishusei2015.08169.1.1： 桼言之始自有a紀。
kyomeishusei2015.08169.1.2： 湅治銅錫去其a宰。
kyomeishusei2015.08169.1.3： 辟除不詳宜古a市。
kyomeishusei2015.08169.1.4： 長葆二親利孫a子。
kyomeishusei2015.08170.1.1： 見日之a光。
kyomeishusei2015.08170.1.2： 長毋相a忘。
kyomeishusei2015.08171.1.1： 尙方佳竟眞大a圢。
kyomeishusei2015.08171.1.2： 上有山人不知a老。
kyomeishusei2015.08171.1.3： 渴汲王泉㲹食a棗。
kyomeishusei2015.08171.1.4： 天a下。
kyomeishusei2015.08172.1.1： 有善同出丹a陽。
kyomeishusei2015.08172.1.2： 以之爲竟淸且a明。
kyomeishusei2015.08172.1.3： 左a龍。
kyomeishusei2015.08173.1.1： 白a乕。
kyomeishusei2015.08174.1.1： 尙方作竟眞大a工。
kyomeishusei2015.08174.1.2： 上有山人不知a老。
kyomeishusei2015.08174.1.3： 渴汲a王。
kyomeishusei2015.08175.1.1： 陳氏作竟精且a明。
kyomeishusei2015.08175.1.2： 世閒少a有。
kyomeishusei2015.08175.1.3： 上有靑龍與白a乕。
kyomeishusei2015.08175.1.4： 仙人子傐赤誦a子。
kyomeishusei2015.08175.1.5： 位至三a公。
kyomeishusei2015.08175.1.6： 賈萬a倍。
kyomeishusei2015.08175.1.7： 長宜孫a子。
kyomeishusei2015.08176.1.1： 作佳鏡眞大a好。
kyomeishusei2015.08176.1.2： 上有仙人不知a老。
kyomeishusei2015.08176.1.3： 渴飮澧泉飢食a棗。
kyomeishusei2015.08176.1.4： 浮游天下敖a海。
kyomeishusei2015.08176.1.5： 壽敝金石爲國a保。
kyomeishusei2015.08177.1.1： 大樂貴a富。
kyomeishusei2015.08177.1.2： 千秋萬a歲。
kyomeishusei2015.08177.1.3： 宜酒a食。
kyomeishusei2015.08178.1.1： 大樂貴a富。
kyomeishusei2015.08178.1.2： 千秋萬a歲。
kyomeishusei2015.08178.1.3： 宜酒a食。
kyomeishusei2015.08179.1.1： 大樂貴a富。
kyomeishusei2015.08179.1.2： 得所a好。
kyomeishusei2015.08179.1.3： 千秋萬a歲。
kyomeishusei2015.08179.1.4： 延年益a壽。
kyomeishusei2015.08180.1.1： 日月之a明。
kyomeishusei2015.08180.1.2： 見之光長a有。
kyomeishusei2015.08181.1.1： 常a貴。
kyomeishusei2015.08181.1.2： 樂未a央。
kyomeishusei2015.08181.1.3： 毋相a忘。
kyomeishusei2015.08182.1.1： 常與君相a驩。
kyomeishusei2015.08182.1.2： 幸毋相a忘。
kyomeishusei2015.08182.1.3： 莫遠a望。
kyomeishusei2015.08183.1.1： 長相a思。
kyomeishusei2015.08183.1.2： 毋相a忘。
kyomeishusei2015.08183.1.3： 常貴a富。
kyomeishusei2015.08183.1.4： 樂未a央。
kyomeishusei2015.08184.1.1： 見…大a陽。
kyomeishusei2015.08184.1.2： 服者君a卿。
kyomeishusei2015.08184.1.3： 所言……。
kyomeishusei2015.08185.1.1： 長相a思。
kyomeishusei2015.08185.1.2： 毋相a忘。
kyomeishusei2015.08185.1.3： 常貴a富。
kyomeishusei2015.08185.1.4： 樂未a央。
kyomeishusei2015.08186.1.1： ………a光。
kyomeishusei2015.08186.1.2： 千秋萬a歲。
kyomeishusei2015.08186.1.3： 長毋相…。
kyomeishusei2015.08187.1.1： 見日之a光。
kyomeishusei2015.08187.1.2： …者君卿…。
kyomeishusei2015.08187.1.3： 千秋萬a歲。
kyomeishusei2015.08187.1.4： 長………。
kyomeishusei2015.08188.1.1： 與天相a壽。
kyomeishusei2015.08188.1.2： 與地相a長。
kyomeishusei2015.08189.1.1： 請治金華以爲a鏡。
kyomeishusei2015.08189.1.2： 昭察衣服觀容a貌。
kyomeishusei2015.08189.1.3： 絲組……………信光宜美a人。
kyomeishusei2015.08190.1.1： 天下大a明。
kyomeishusei2015.08191.1.1： 見日之a光。
kyomeishusei2015.08191.1.2： 天下大a明。
kyomeishusei2015.08192.1.1： 日有a憙。
kyomeishusei2015.08192.1.2： 得君a喜。
kyomeishusei2015.08192.1.3： 長貴a富。
kyomeishusei2015.08192.1.4： 樂毋a事。
kyomeishusei2015.08193.1.1： 久不相a見。
kyomeishusei2015.08193.1.2： 長毋見a忘。
kyomeishusei2015.08194.1.1： 見日之a光。
kyomeishusei2015.08194.1.2： 天下大a陽。
kyomeishusei2015.08194.1.3： 服者君a卿。
kyomeishusei2015.08195.1.1： 長貴a富。
kyomeishusei2015.08195.1.2： 樂毋a事。
kyomeishusei2015.08195.1.3： 日有a憙。
kyomeishusei2015.08195.1.4： 常得所a喜。
kyomeishusei2015.08195.1.5： 宜酒a食。
kyomeishusei2015.08196.1.1： 見日之a光。
kyomeishusei2015.08196.1.2： 天下大a陽。
kyomeishusei2015.08197.1.1： 見日之a光。
kyomeishusei2015.08197.1.2： 美人在a旁。
kyomeishusei2015.08198.1.1： 見日之a光。
kyomeishusei2015.08198.1.2： 天下大a陽。
kyomeishusei2015.08199.1.1： 長樂未a央。
