kyomeishusei2015.00001.1.1： 脩相思、毌相忘。
kyomeishusei2015.10873.1： 内淸質以昭明光象夫日月不
kyomeishusei2015.10874.1： 内淸以昭明光象夫日月
kyomeishusei2015.10875.1： 青羊作竟
kyomeishusei2015.10876.1： 絜淸白而事君志沄之弇明玄錫之流澤恐疎而日忘美之外承可兌靈景永思毋絶
kyomeishusei2015.10877.1： 宜侯王富貴昌其師命長
kyomeishusei2015.10878.1： 尚方佳竟眞大好上有山人不知老渇汲王泉㲹食棗浮游天下敖亖海壽今石之兮
kyomeishusei2015.10879.1： 尚方作竟眞大圢上有山人兮
kyomeishusei2015.10880.1： 尚方御竟大毋傷左龍右乕辟不詳朱鳥玄武調陰陽子孫備具居中央長保二親樂富昌壽敞金石如侯王
kyomeishusei2015.10881.1： 長樂未央
kyomeishusei2015.10882.1： 内淸質以召明光輝而象日月心忽穆而願忠然壅塞而不泄
kyomeishusei2015.10883.1： 見日之光長毋相忘
kyomeishusei2015.10884.1： 内淸以昭明光象夫日月不泄
kyomeishusei2015.10885.1： 漢有善銅出丹陽和已銀錫青且明左龍右乕主亖彭
kyomeishusei2015.10886.1： 見日之光長毋相忘
kyomeishusei2015.10887.1： 杜氏作竟四夷服胡虜殄殘人民息風雨時節五穀孰
kyomeishusei2015.10888.1.1： 吾作明鏡幽湅三商周刻無祉雕萬京四奉豫元六合設□擧奉□員通距□統徳序道□白牙深樂□□番昌其師命長。
kyomeishusei2015.10890.1： 長宜子孫
kyomeishusei2015.10891.1： 陳氏作竟精且明世間少有上有青龍與白虎仙人子傐赤誦子仕至三公賣萬倍長宜子孫
kyomeishusei2015.10892.1： 家常富貴
kyomeishusei2015.10893.1： 尚方佳竟眞大好上有仙人不知老渇汲玉泉飢食棗浮游天下敖亖海壽如今石之國保
kyomeishusei2015.10894.1： 家常富貴
kyomeishusei2015.10895.1： 長宜子孫
kyomeishusei2015.10896.1： 吾作明鏡幽湅金剛雕刻無祉配象萬彊白牙奏樂衆神見容百精竝存福祿是從曽年益壽服者公卿富貴番昌其師命長
kyomeishusei2015.10897.1： 富貴昌宜侯王其師吉羊
kyomeishusei2015.10898.1： 雲雷文帶
kyomeishusei2015.10899.1： 内淸之以昭明光而象夫日月心忽而忠然而不泄
kyomeishusei2015.10900.1： 愁思悲願見怨君不說相思願毋絶
kyomeishusei2015.10901.1： 湅治銅華淸而明以之爲鏡冝文章延年益壽辟不羊與天無亟而光
kyomeishusei2015.10902.1： 家常貴富
kyomeishusei2015.10903.1： 青羊作竟四夷服多賀國家人民胡虜殄滅天下復風雨時節五穀孰成兮
kyomeishusei2015.10904.1： 家常貴富
kyomeishusei2015.10905.1： 上大山見神人食玉英飮禮泉宜官秩貴富昌樂未央
kyomeishusei2015.10906.1： 位至三公先□□□
kyomeishusei2015.10907.1： 尚方作竟眞大好上有山人不知老渇汲王泉㲹食棗
kyomeishusei2015.10908.1： 内而淸而以而昭而明而光而象而夫日月
kyomeishusei2015.10909.1： 大樂貴富千秋萬歳宜酒食
kyomeishusei2015.10910.1： 日有喜宜酒食長貴富樂毋事
kyomeishusei2015.10911.1.1： 位至三公。
kyomeishusei2015.10911.1.2： 上逆”位至”、下”三a公”。
kyomeishusei2015.10912.1： 長樂未央
kyomeishusei2015.10913.1： 常貴富樂未央長相思毋相忘
kyomeishusei2015.10914.1： 見日之光長不相忘
kyomeishusei2015.10915.1： 内而淸以而昭明而光而象而日月心忽不
kyomeishusei2015.10917.1： 吾作明竟幽湅三商…………
kyomeishusei2015.10918.1： 家常貴富
kyomeishusei2015.10919.1： 見日之光天下大明
kyomeishusei2015.10920.1： 長樂未央
kyomeishusei2015.10921.1： 湅治同華淸而明以之爲竟宜文章延年益壽去不陽豫天毋亟而日光千秋萬世樂未央
kyomeishusei2015.10922.1： 尚方乍竟眞大圢上有山人不知老渇汲三泉㲹食棗
kyomeishusei2015.10923.1： 内而青而明兮而以而竟兮象而夫而日兮而月而光而
kyomeishusei2015.10924.1： 宋氏作竟工且好上有仙人不知老渇飮王泉如食棗
kyomeishusei2015.10925.1： 田氏作竟四夷服多賀國家人民息胡虜殄滅天下復風雨時節五穀孰長保二親得天力
kyomeishusei2015.10926.1： 長宜子孫
kyomeishusei2015.10927.1： 見日之光長毋相忘
kyomeishusei2015.10928.1： 王公仙人騎羊
kyomeishusei2015.10929.1： 王公仙人騎羊
kyomeishusei2015.10930.1： 内而淸而以而昭而明而光而日而月而
kyomeishusei2015.10931.1： 鏡以此行所言必當千秋萬歳長毋相忘
kyomeishusei2015.10932.1： 杜氏作竟四夷服胡虜殄滅人民息風雨時節五穀孰
kyomeishusei2015.10933.1： 作佳竟哉眞大好上有仙人不知老渇飮澧泉飢食棗左龍右虎夾除道浮游天下敖亖海壽如石爲國保宜侯王富貴昌
kyomeishusei2015.10934.1： 劉氏作竟四夷服多賀國家人民息胡虜殄滅天下復風雨時節五穀孰長保二親得天力傳告後世樂無亟
kyomeishusei2015.10935.1： 吾作明幽湅三商周刻大吉羊
kyomeishusei2015.10936.1： 長樂未央
kyomeishusei2015.10937.1： 湅治銅華淸而明以之爲鏡冝文章延年益壽辟不羊與天無而如日之光千秋萬兮
kyomeishusei2015.10938.1： 常樂未央長毋相忘
kyomeishusei2015.10939.1： 吾作明竟幽湅三周刻無祉配像萬彊白禽竝存福祿是從富貴安樂子孫番昌曽年益壽其師命長
kyomeishusei2015.10940.1： 長宜子孫
kyomeishusei2015.10941.1： 大樂貴富千秋萬歳宜酒食
kyomeishusei2015.10942.1： 内而淸而以而昭而明光而夫而象而日而月而之而不而夫而光
kyomeishusei2015.10943.1： 長生宜子
kyomeishusei2015.10944.1： 内而淸而以昭而明光而日月而不泄
kyomeishusei2015.10945.1： 何氏作
kyomeishusei2015.10946.1： 日有憙月有富樂毋事冝酒食居而必安毋憂患竽瑟侍心志驩樂已茂固常
kyomeishusei2015.10947.1： 内淸質以昭明光象夫日月不
kyomeishusei2015.10948.1： 始建國天鳳二年作好鏡常樂富貴莊君上長保二親及妻子爲吏高遷位公卿世ゝ封傳于毋窮
kyomeishusei2015.10949.1： 力氏作竟眞大巧上有山人不知老汲渇王泉
kyomeishusei2015.10950.1： 陳氏作竟眞大好上有仙人不知老渇汲王泉飢食棗浮游天下敖亖海壽如今石爲國保
kyomeishusei2015.10951.1： 袁氏作竟兮眞大好上有東王父西王母仙人子高赤容子辟邪□□長保二親兮保孫子
kyomeishusei2015.10952.1： 泰始九年三月七日張氏作青同竟甚大工青且明泰九年作明如日月光上有東王父泰元西王母尊宜命天生如金石位至三公世世公公侯王
kyomeishusei2015.10953.1： 呉向陽周氏作竟四夷服多賀國家人民息胡虜殄滅天下復風雨時節五穀孰長保二親得天力傳告後世樂無亟
kyomeishusei2015.10955.1： 吾作明竟幽湅三商配像萬彊統徳序道敬奉賢良北□□首□□□□市□回□天下實壽服者公卿功成事見其師命久長兮
kyomeishusei2015.10956.1： 角王巨虚日有憙上有龍乕亖時置常保二親樂無事子孫喜家大富兮
kyomeishusei2015.10957.1： 尚方作竟眞大巧上有山人
kyomeishusei2015.10958.1： 東王公
kyomeishusei2015.10959.1： 左山作竟眞大巧上有山人不知老渇汲王泉㲹人棗
kyomeishusei2015.10960.1： 騶氏作竟四夷服多賀國家人民息胡虜殄滅天下復風雨時節五穀孰長保二親得天力傳告後世樂無亟
kyomeishusei2015.10961.1： 見日之光天下大陽
kyomeishusei2015.10962.1： 吾作明竟幽湅三商周亥容象五萬彊白牙作樂衆申見容天禽竝存□□氏從□
kyomeishusei2015.10965.1： 大樂貴富千秋萬歳宜酒食
kyomeishusei2015.10966.1： 内而青而以而召而明而光而象而夫而日而月而不而泄兮
kyomeishusei2015.10967.1： 宜君紀子宜工□天馬萬
kyomeishusei2015.10968.1： 長孫宜子
kyomeishusei2015.10969.1： 餘造明竟貰婁鳳禽先□服者長宜□□
kyomeishusei2015.10970.1： 見日之光長毋相忘天下大明
kyomeishusei2015.10971.1： 尚方作竟眞大巧上有山人不知老渇汲三泉㲹食
kyomeishusei2015.10972.1： 黄龍二年正月廿六日…以下不明
kyomeishusei2015.10973.1： 永安四年□孟季盛陽天地和明萬物□丰
kyomeishusei2015.10974.1： 君忘忘而先志兮愛使心曳者臾不可盡行心沄結而獨愁明知非不可更志所驩不能已
kyomeishusei2015.10975.1： 尚方作竟
kyomeishusei2015.10976.1： 長樂未央富貴無極
kyomeishusei2015.10977.1： 内而青而以而召而明而光而象而夫而日而而月而之而不而宜而泄而兮;
kyomeishusei2015.10978.1： 吾作明竟自有方白同淸明大多光買之竟人大吉羊五男二女冝侯王延年益受長樂未央子孫千人出南羊富且昌兮
kyomeishusei2015.10979.1： 呉胡傷里周仲作竟四夷服多賀國家人民息………………………………五穀孰長保二親得天力
kyomeishusei2015.10980.1： 樂未央君常貴宜子孫
kyomeishusei2015.10981.1： 田氏作竟四夷服多賀國家人民息胡虜殄滅天下復風雨時節五穀孰
kyomeishusei2015.10982.1： 尚方作竟眞大好左龍右虎□除道上有仙人不知老徘回名山采芝草渇汲王泉飢食棗浮由天下敖亖海壽如金石國之保
kyomeishusei2015.10983.1： 白鹿作竟自有紀辟去不羊宜古市長保二親利孫子兮
kyomeishusei2015.10984.1： 呉向里柏氏作竟四夷服多賀國家人民胡虜殄滅天下復風雨時節五穀孰長保二親得天力傳告后世樂無亟兮
kyomeishusei2015.10985.1： 呉向里柏氏作竟四夷服多賀國家人民胡虜殄滅天下復風雨時節五穀孰長保二親得天力傳告后世樂無亟兮
kyomeishusei2015.10986.1： 日有憙冝酒食長富貴樂毋事
kyomeishusei2015.10987.1： 見日之光長毋相忘
kyomeishusei2015.10988.1.1： 吾作明鏡幽湅宮商周□容象五帝天皇白牙單琴黄帝除兇朱鳥玄武白虎青龍君宜高官子孫番昌建安十年造大吉兮。
kyomeishusei2015.10989.1： 李氏作竟四夷服兮
kyomeishusei2015.10990.1： 神龍史辟不詳
kyomeishusei2015.10991.1： 赤烏三年呉國太平…以下不明
kyomeishusei2015.10992.1： 君宜高官
kyomeishusei2015.10993.1： 内而青而以而召而明而光而象而夫而日之月而不而泄兮
kyomeishusei2015.10994.1： 尚方作竟眞大巧上有仙人不知老渇汲泉㲹食棗浮天下□□兮
kyomeishusei2015.10995.1： 陳氏作竟眞大好上有仙人不知老渇汲王泉飢食棗浮游天下敖亖海壽如今石爲國保
kyomeishusei2015.10996.1： 東王公
kyomeishusei2015.10997.1： 呉胡傷里周仲作竟四夷服多賀國家人民息五穀孰長保二親得天力
kyomeishusei2015.10998.1： 呉王越王宋□□□
kyomeishusei2015.10999.1： 大樂貴富千秋萬歳宜酒食
kyomeishusei2015.11000.1： 見日之光天下大陽
kyomeishusei2015.11001.1： 尚方作竟眞大巧上有山人不知老渇汲王泉飢食棗
kyomeishusei2015.11002.1： 上大山見神人食玉泉飮澧泉駕交龍乘浮
kyomeishusei2015.11003.1： 尚方作竟眞大巧上有仙人不知老渇汲王泉兮
kyomeishusei2015.11004.1： 白鹿作竟自有紀辟去不羊宜古市長保二親利孫子兮
kyomeishusei2015.11005.1： 位至三公
kyomeishusei2015.11006.1： 大樂貴富千秋萬歳宜酒食
kyomeishusei2015.11007.1： 尚方作竟眞大圢上有仙人不知老渇汲泉㲹食棗浮天下敖亖兮
kyomeishusei2015.11008.1： 長宜子孫
kyomeishusei2015.11009.1： 長宜子孫
kyomeishusei2015.11010.1： 長宜子孫
kyomeishusei2015.11011.1： 尚方作竟眞大圢上有山人不知老兮
kyomeishusei2015.11012.1： 肖方作竟眞大圢上有山人不知老渇汲王泉□□棗兮
kyomeishusei2015.11013.1： 吾作明竟幽湅三剛巧工□□成文章上有四辟去非祥夫婦相宜其師命長壽如東王父西王母仙人王僑赤傛子大夫買竟宜王□母人買宜孫子
kyomeishusei2015.11014.1： 呉向里時作竟四夷服多賀國家人民息胡虜殄滅天下復風雨時節五穀孰長保二親得天力傳告后世樂無亟兮
kyomeishusei2015.11015.1： 見日之光長毋相忘
kyomeishusei2015.11017.1： 與天無極與美相長驩樂未央
kyomeishusei2015.11019.1： 長宜子孫
kyomeishusei2015.11020.1： 長樂未央長毋相忘
kyomeishusei2015.11021.1： 長貴富樂毋事日有憙常得所喜冝酒食
kyomeishusei2015.11022.1： 見日之光長毋相忘
kyomeishusei2015.11023.1： 見日之光長毋相忘
kyomeishusei2015.11024.1： 甲□□□
kyomeishusei2015.11025.1： 位至三公
kyomeishusei2015.11026.1： 王氏作竟四夷服多賀國家人民息胡虜殄滅天下復風雨時…………得天力
kyomeishusei2015.11027.1： 黄羊作竟得□宜大樂兮
kyomeishusei2015.11028.1： 尚方佳竟眞大好上有仙人不知老渇汲王泉㲹食棗浮游天下敖亖海壽今石
kyomeishusei2015.11029.1： 内而光明而淸湅石華下之菁見弓已知人請心志得畢長生
kyomeishusei2015.11030.1： 不明
kyomeishusei2015.11031.1： 長宜子孫
kyomeishusei2015.11032.1： 長宜子孫
kyomeishusei2015.11033.1： 長宜子孫
kyomeishusei2015.11034.1： 内淸質以昭明光輝而象□毋□夫日月心忽而穆願忠然壅塞不泄
kyomeishusei2015.11035.1： 長宜子孫
kyomeishusei2015.11036.1： 尚方作竟眞大好上有仙人不知老渇飮玉泉飢食棗浮游天下敖亖海非回名山采草壽如今石兮
kyomeishusei2015.11037.1： 尚方作竟大毋傷巧工刻□成文章左龍右虎辟不羊朱鳥玄武順陰陽子孫備居中央長保二親樂富昌壽敝金石兮
kyomeishusei2015.11038.1： 龍氏作竟佳且好明日月世少有刻治分守悉皆在長保二親冝孫子大吉羊矣兮
kyomeishusei2015.11039.1： 尚方作竟眞大好上有仙人不老渇汲玉泉飢食棗浮游天下敖亖海壽如今石爲國保樂未央兮
kyomeishusei2015.11040.1： 不明
kyomeishusei2015.11041.1： 長宜子孫
kyomeishusei2015.11042.1： 長宜子孫
kyomeishusei2015.11043.1： 尚方御竟大毋傷巧工刻之成文章左龍右虎辟不羊朱鳥玄武順陰陽子孫備具居中央長保二親樂富昌壽敝今石如侯王
kyomeishusei2015.11044.1： □□□□幽湅三岡□□□□□□□上有四首□□□□□□□□□□□□□□□樂未央夫妻相宜□□□□□□□□
kyomeishusei2015.11045.1： 長宜子孫
kyomeishusei2015.11046.1： 吾明作□幽東三岡君宜高官□□□□
kyomeishusei2015.11047.1： 新有善銅出丹陽和以銀錫淸且明左龍右虎掌亖彭朱爵玄武順陰陽
kyomeishusei2015.11048.1： 長宜子孫
kyomeishusei2015.11050.1： 黄羊作竟四夷服多賀國家人民息胡羌殄□天下復風雨時節五穀孰長保二親
kyomeishusei2015.11051.1： 樂
kyomeishusei2015.11052.1： 長貴富樂毋事日有憙得所喜
kyomeishusei2015.11053.1： 見日之光長毋相忘
kyomeishusei2015.11055.1： 尚方□□□大好□□□人不知老渇汲王泉㲹食棗浮游天下敖亖海壽如
kyomeishusei2015.11056.1： □□□□□□□□□□□不知□渇汲王泉㲹食棗□□□□
kyomeishusei2015.11057.1： 尚方御竟大毋傷巧工刻之成文章左龍右乕辟不羊朱鳥玄武順陰陽子孫備
kyomeishusei2015.11058.1： 作佳鏡才□□□上有仙人不知老渇飮玉泉飢食棗浮游天下敖亖海壽如金石爲國葆
kyomeishusei2015.11059.1： 尚方御竟大毋傷左龍右乕辟不羊朱鳥玄武順陰陽子孫備具居中央長保二親富貴昌壽敝今石如侯王兮
kyomeishusei2015.11060.1.1： 位至三公。
kyomeishusei2015.11060.1.2： 上”位至”、下”三a公”。
kyomeishusei2015.11061.1.1： 君宜高官。
kyomeishusei2015.11061.1.2： 上”君宜”、下”高a官”。
kyomeishusei2015.11062.1： 長宜子孫
kyomeishusei2015.11063.1： 長宜子孫
kyomeishusei2015.11064.1： 長宜孫子
kyomeishusei2015.11065.1： 吾作明竟眞大好青龍在左白虎居右長保二親宜孫子大吉
kyomeishusei2015.11066.1： □□□竟幽湅三商統徳序道配象彊曽年益壽子孫□
kyomeishusei2015.11067.1： 吾作□竟自有道令人長命宜孫子作吏高遷車生英耳買竟□大吉大□宜□
kyomeishusei2015.11068.1： 上方□竟眞大□宜子
kyomeishusei2015.11069.1： 長樂未央長毋相忘
kyomeishusei2015.11070.1： 劉氏作竟眞大巧上有山人不知老壽如金石
kyomeishusei2015.11071.1： 至氏作竟眞大巧青龍在左白虎居右山人子喬赤誦子千秋萬歳不知老渇汲王泉生長久
kyomeishusei2015.11072.1： 尚方作竟眞大好上有仙人不知老渇汲王泉飢食棗俳佪名山采神草浮游天下敖亖海壽如今石之國保侯王兮
kyomeishusei2015.11073.1： 吾作明竟幽湅□商周刻無祧子孫番昌士至三公吉兮
kyomeishusei2015.11074.1： 善佳竟哉眞大好上有仙人採之草渇飮禮泉飢談
kyomeishusei2015.11075.1： 湅治銅華淸而明以之爲鏡因冝文章延年益壽辟不羊與天無亟而日月而光
kyomeishusei2015.11076.1： 内淸質以昭明光而象夫日月心忽而忠然而不泄
